"date","season","playoff","team1..Home.","team2..Away.","elo1_pre","elo2_pre","elo_prob1","elo_prob2","score1","score2","team_of_interest","b2b","days_rest","df2.playoff_prob","miles"
"2/28/2020",2020,"","NOP","CLE",1551.27547,1322.72851,0.868900077,0.131099923,116,104,"NOP",0,3,0.68,1671
"3/1/2020",2020,"","NOP","LAL",1553.691469,1652.8561,0.501202191,0.498797809,114,122,"NOP",0,2,0.68,0
"3/3/2020",2020,"","NOP","MIN",1544.584241,1361.517098,0.836096399,0.163903601,134,139,"NOP",1,2,0.68,0
"3/4/2020",2020,"","DAL","NOP",1576.550277,1529.371385,0.699985708,0.300014292,127,123,"NOP",1,1,0.68,443
"3/6/2020",2020,"","NOP","MIA",1525.976328,1575.69527,0.571859283,0.428140717,110,104,"NOP",0,2,0.43,443
"3/8/2020",2020,"","MIN","NOP",1367.052308,1532.341674,0.407131642,0.592868358,107,120,"NOP",0,2,0.43,1054
"3/11/2020",2020,"","SAC","NOP",1508.860177,1541.823419,0.595294018,0.404705982,NA,NA,"NOP",0,3,0.43,1513
"3/13/2020",2020,"","UTA","NOP",1573.891262,1541.823419,0.681406622,0.318593378,NA,NA,"NOP",1,2,0.43,533
"3/14/2020",2020,"","LAC","NOP",1635.938245,1541.823419,0.753508866,0.246491134,NA,NA,"NOP",1,1,0.43,580
"3/16/2020",2020,"","NOP","ATL",1541.823419,1345.06702,0.846611391,0.153388609,NA,NA,"NOP",0,2,0.43,1671
"3/18/2020",2020,"","NOP","SAS",1541.823419,1498.727866,0.695026316,0.304973684,NA,NA,"NOP",0,2,0.43,0
"3/21/2020",2020,"","MEM","NOP",1553.140577,1541.823419,0.654932713,0.345067287,NA,NA,"NOP",1,3,0.43,360
"3/22/2020",2020,"","NOP","SAC",1541.823419,1508.860177,0.682524538,0.317475462,NA,NA,"NOP",1,1,0.43,360
"3/24/2020",2020,"","NOP","MEM",1541.823419,1553.140577,0.624923557,0.375076443,NA,NA,"NOP",0,2,0.43,0
"3/27/2020",2020,"","NOP","NYK",1541.823419,1344.204894,0.847254755,0.152745245,NA,NA,"NOP",0,3,0.43,0
"3/29/2020",2020,"","ORL","NOP",1503.391693,1541.823419,0.587687908,0.412312092,NA,NA,"NOP",0,2,0.43,534
"3/31/2020",2020,"","ATL","NOP",1345.06702,1541.823419,0.364247766,0.635752234,NA,NA,"NOP",1,2,0.43,402
"4/1/2020",2020,"","WAS","NOP",1396.39271,1541.823419,0.43499005,0.56500995,NA,NA,"NOP",1,1,0.43,543
"4/5/2020",2020,"","SAS","NOP",1498.727866,1541.823419,0.581167596,0.418832404,NA,NA,"NOP",0,4,0.43,1387
"4/7/2020",2020,"","NOP","CHO",1541.823419,1397.021678,0.803638486,0.196361514,NA,NA,"NOP",0,2,0.43,507
"4/9/2020",2020,"","NOP","PHO",1541.823419,1454.21805,0.746483257,0.253516743,NA,NA,"NOP",0,2,0.43,0
"4/11/2020",2020,"","NOP","PHI",1541.823419,1563.858344,0.610354611,0.389645389,NA,NA,"NOP",0,2,0.43,0
"4/13/2020",2020,"","NOP","WAS",1541.823419,1396.39271,0.804209206,0.195790794,NA,NA,"NOP",0,2,0.43,0
"4/15/2020",2020,"","SAS","NOP",1498.727866,1541.823419,0.581167596,0.418832404,NA,NA,"NOP",0,2,0.43,507
"10/28/2015",2016,"","MIL","NYK",1458.70355,1318.01345,0.799876648,0.200123352,97,122,"NYK",1,-1631,0.06,1110
"10/29/2015",2016,"","NYK","ATL",1355.997709,1541.296352,0.379653673,0.620346327,101,112,"NYK",1,1,0.06,733
"10/31/2015",2016,"","WAS","NYK",1545.398308,1348.170798,0.846963233,0.153036767,110,117,"NYK",0,2,0.06,206
"11/2/2015",2016,"","NYK","SAS",1366.86703,1671.315264,0.235610288,0.764389712,84,94,"NYK",0,2,0.16,206
"11/4/2015",2016,"","CLE","NYK",1671.502705,1362.664321,0.913209086,0.086790914,96,86,"NYK",0,2,0.16,404
"11/6/2015",2016,"","NYK","MIL",1361.306934,1423.470741,0.554236422,0.445763578,92,99,"NYK",0,2,0.16,404
"11/8/2015",2016,"","NYK","LAL",1351.690534,1324.895438,0.674781407,0.325218593,99,95,"NYK",0,2,0.16,0
"11/10/2015",2016,"","TOR","NYK",1532.573698,1355.425299,0.831373708,0.168626292,109,111,"NYK",1,2,0.07,341
"11/11/2015",2016,"","CHO","NYK",1469.478524,1365.748263,0.763644557,0.236355443,95,93,"NYK",1,1,0.07,588
"11/13/2015",2016,"","NYK","CLE",1363.784286,1677.8223,0.225813764,0.774186236,84,90,"NYK",0,2,0.07,534
"11/15/2015",2016,"","NYK","NOP",1360.802539,1468.146132,0.489433294,0.510566706,95,87,"NYK",0,2,0.07,0
"11/17/2015",2016,"","NYK","CHO",1370.128515,1477.768192,0.489007393,0.510992607,102,94,"NYK",0,2,0.11,0
"11/20/2015",2016,"","OKC","NYK",1565.994759,1379.464496,0.838810048,0.161189952,90,93,"NYK",1,3,0.11,1327
"11/21/2015",2016,"","HOU","NYK",1511.130612,1391.632667,0.779633478,0.220366522,102,107,"NYK",1,1,0.11,414
"11/23/2015",2016,"","MIA","NYK",1489.34885,1404.943105,0.742981829,0.257018171,95,78,"NYK",0,2,0.25,968
"11/25/2015",2016,"","ORL","NYK",1386.702419,1398.381734,0.624434777,0.375565223,100,91,"NYK",0,2,0.25,205
"11/27/2015",2016,"","NYK","MIA",1391.552863,1483.423606,0.511696807,0.488303193,78,97,"NYK",0,2,0.25,943
"11/29/2015",2016,"","NYK","HOU",1375.269159,1488.155324,0.481463817,0.518536183,111,116,"NYK",0,2,0.25,0
"12/2/2015",2016,"","NYK","PHI",1368.561821,1262.044745,0.766527781,0.233472219,99,87,"NYK",0,3,0.09,0
"12/4/2015",2016,"","NYK","BRK",1373.224885,1436.784101,0.552251042,0.447748958,108,91,"NYK",1,2,0.09,0
"12/5/2015",2016,"","MIL","NYK",1397.406529,1385.970111,0.655087848,0.344912152,106,91,"NYK",1,1,0.09,733
"12/7/2015",2016,"","NYK","DAL",1377.442883,1549.53106,0.397720313,0.602279687,97,104,"NYK",0,2,0.07,733
"12/9/2015",2016,"","UTA","NYK",1525.574048,1371.115908,0.812262492,0.187737508,106,85,"NYK",1,2,0.07,1970
"12/10/2015",2016,"","SAC","NYK",1430.018561,1365.828794,0.720139218,0.279860782,99,97,"NYK",1,1,0.07,533
"12/12/2015",2016,"","POR","NYK",1525.147003,1363.438292,0.81854437,0.18145563,110,112,"NYK",0,2,0.07,484
"12/16/2015",2016,"","NYK","MIN",1373.443175,1363.98036,0.652516358,0.347483642,107,102,"NYK",0,4,0.04,2441
"12/18/2015",2016,"","PHI","NYK",1232.005723,1377.940122,0.434277571,0.565722429,97,107,"NYK",1,2,0.04,83
"12/19/2015",2016,"","NYK","CHI",1386.634085,1553.508417,0.404931261,0.595068739,107,91,"NYK",1,1,0.04,83
"12/21/2015",2016,"","NYK","ORL",1404.311465,1477.045044,0.539159174,0.460840826,99,107,"NYK",0,2,0.09,0
"12/23/2015",2016,"","CLE","NYK",1658.572206,1394.302756,0.890601852,0.109398148,91,84,"NYK",0,2,0.09,404
"12/26/2015",2016,"","ATL","NYK",1554.082178,1392.877435,0.818113077,0.181886923,117,98,"NYK",1,3,0.09,556
"12/27/2015",2016,"","BOS","NYK",1573.194862,1388.120852,0.837673398,0.162326602,100,91,"NYK",1,1,0.09,937
"12/29/2015",2016,"","NYK","DET",1385.547589,1512.454179,0.461355531,0.538644469,108,96,"NYK",0,2,0.03,188
"1/1/2016",2016,"","CHI","NYK",1546.980622,1398.358923,0.807085348,0.192914652,108,81,"NYK",0,3,0.03,712
"1/3/2016",2016,"","NYK","ATL",1391.838902,1563.673181,0.398070466,0.601929534,111,97,"NYK",0,2,0.03,712
"1/5/2016",2016,"","ATL","NYK",1547.245466,1408.266617,0.79829514,0.20170486,101,107,"NYK",1,2,0.07,749
"1/6/2016",2016,"","MIA","NYK",1532.196177,1423.530886,0.768733561,0.231266439,90,98,"NYK",1,1,0.07,607
"1/8/2016",2016,"","SAS","NYK",1757.125392,1440.287196,0.916790201,0.083209799,100,99,"NYK",0,2,0.07,1149
"1/10/2016",2016,"","NYK","MIL",1439.782758,1421.917708,0.663400653,0.336599347,100,88,"NYK",0,2,0.07,1585
"1/12/2016",2016,"","NYK","BOS",1446.941254,1527.622137,0.527773825,0.472226175,120,114,"NYK",1,2,0.25,0
"1/13/2016",2016,"","BRK","NYK",1353.689855,1454.133292,0.499361843,0.500638157,110,104,"NYK",1,1,0.25,6
"1/16/2016",2016,"","MEM","NYK",1508.670305,1446.387947,0.717920997,0.282079003,103,95,"NYK",0,3,0.25,957
"1/18/2016",2016,"","NYK","PHI",1441.854358,1266.941212,0.829562144,0.170437856,119,113,"NYK",0,2,0.23,956
"1/20/2016",2016,"","NYK","UTA",1444.015054,1489.948441,0.577186058,0.422813942,118,111,"NYK",0,2,0.23,0
"1/22/2016",2016,"","NYK","LAC",1450.834173,1626.970927,0.392151271,0.607848729,88,116,"NYK",1,2,0.23,0
"1/23/2016",2016,"","CHO","NYK",1468.323031,1435.458525,0.682401367,0.317598633,97,84,"NYK",1,1,0.23,534
"1/26/2016",2016,"","NYK","OKC",1428.42337,1637.406444,0.348110069,0.651889931,122,128,"NYK",0,3,0.17,534
"1/28/2016",2016,"","TOR","NYK",1611.347244,1423.471431,0.839854568,0.160145432,103,93,"NYK",1,2,0.17,341
"1/29/2016",2016,"","NYK","PHO",1420.769795,1349.54147,0.728231714,0.271768286,102,84,"NYK",1,1,0.17,341
"1/31/2016",2016,"","NYK","GSW",1428.050763,1825.402072,0.15294442,0.84705558,95,116,"NYK",0,2,0.17,0
"2/2/2016",2016,"","NYK","BOS",1423.8629,1567.278223,0.437843513,0.562156487,89,97,"NYK",0,2,0.13,0
"2/4/2016",2016,"","DET","NYK",1522.669854,1416.17914,0.766500623,0.233499377,111,105,"NYK",1,2,0.13,481
"2/5/2016",2016,"","NYK","MEM",1413.079931,1542.77828,0.457364431,0.542635569,85,91,"NYK",1,1,0.13,481
"2/7/2016",2016,"","NYK","DEN",1406.170735,1440.476062,0.593431398,0.406568602,96,101,"NYK",0,2,0.13,0
"2/9/2016",2016,"","NYK","WAS",1397.35502,1462.531396,0.549948072,0.450051928,108,111,"NYK",0,2,0.02,0
"2/19/2016",2016,"","BRK","NYK",1320.072241,1391.029705,0.541698492,0.458301508,109,98,"NYK",1,10,0.02,6
"2/20/2016",2016,"","MIN","NYK",1358.800046,1381.165832,0.609901562,0.390098438,95,103,"NYK",1,1,0.02,1021
"2/22/2016",2016,"","NYK","TOR",1392.97419,1604.09583,0.345321688,0.654678312,95,122,"NYK",0,2,0.01,1017
"2/24/2016",2016,"","IND","NYK",1523.796469,1380.124204,0.802610454,0.197389546,108,105,"NYK",0,2,0.01,645
"2/26/2016",2016,"","NYK","ORL",1378.277197,1427.300903,0.572838859,0.427161141,108,95,"NYK",0,2,0.01,645
"2/28/2016",2016,"","NYK","MIA",1388.33486,1517.595756,0.457989464,0.542010536,81,98,"NYK",0,2,0.01,0
"3/1/2016",2016,"","NYK","POR",1375.224968,1590.03829,0.340533288,0.659466712,85,104,"NYK",0,2,0.01,0
"3/4/2016",2016,"","BOS","NYK",1608.584254,1365.364371,0.878225505,0.121774495,105,104,"NYK",1,3,0.01,188
"3/5/2016",2016,"","NYK","DET",1364.592033,1518.474222,0.423073046,0.576926954,102,89,"NYK",1,1,0.01,188
"3/8/2016",2016,"","DEN","NYK",1439.383655,1379.366833,0.715272473,0.284727527,110,94,"NYK",1,3,0.01,1630
"3/9/2016",2016,"","PHO","NYK",1345.505003,1372.269637,0.603860468,0.396139532,97,128,"NYK",1,1,0.01,586
"3/11/2016",2016,"","LAC","NYK",1638.881821,1400.997867,0.874902212,0.125097788,101,94,"NYK",0,2,0.01,357
"3/13/2016",2016,"","LAL","NYK",1308.734543,1399.340916,0.513515223,0.486484777,87,90,"NYK",0,2,0.01,0
"3/16/2016",2016,"","GSW","NYK",1788.025618,1405.126125,0.941574054,0.058425946,121,85,"NYK",0,3,0.01,344
"3/19/2016",2016,"","WAS","NYK",1509.341155,1403.019619,0.766326277,0.233673723,99,89,"NYK",1,3,0.01,2429
"3/20/2016",2016,"","NYK","SAC",1398.856814,1404.781179,0.63217126,0.36782874,80,88,"NYK",1,1,0.01,206
"3/23/2016",2016,"","CHI","NYK",1471.571278,1386.443201,0.743775052,0.256224948,107,115,"NYK",1,3,0.01,712
"3/24/2016",2016,"","NYK","CHI",1402.297137,1455.717341,0.56663496,0.43336504,106,94,"NYK",1,1,0.01,712
"3/26/2016",2016,"","NYK","CLE",1412.020274,1651.934614,0.308869098,0.691130902,93,107,"NYK",0,2,0.01,0
"3/28/2016",2016,"","NOP","NYK",1425.971032,1404.874911,0.667541232,0.332458768,99,91,"NYK",0,2,0,1172
"3/30/2016",2016,"","DAL","NYK",1487.743893,1399.371109,0.747318358,0.252681642,91,89,"NYK",0,2,0,443
"4/1/2016",2016,"","NYK","BRK",1397.249052,1329.641789,0.724086802,0.275913198,105,91,"NYK",0,2,0,1373
"4/3/2016",2016,"","NYK","IND",1403.507324,1484.013222,0.528024865,0.471975135,87,92,"NYK",0,2,0,0
"4/6/2016",2016,"","NYK","CHO",1395.957768,1561.942401,0.406165951,0.593834049,97,111,"NYK",0,3,0,0
"4/8/2016",2016,"","PHI","NYK",1215.238833,1386.033681,0.399505031,0.600494969,102,109,"NYK",0,2,0,83
"4/10/2016",2016,"","NYK","TOR",1392.39527,1625.185357,0.317691484,0.682308516,89,93,"NYK",0,2,0,83
"4/12/2016",2016,"","IND","NYK",1508.000625,1388.762763,0.779376151,0.220623849,102,90,"NYK",0,2,0,645
"10/25/2016",2017,"","CLE","NYK",1695.521828,1414.54585,0.899625829,0.100374171,117,88,"NYK",0,196,0.39,263
"10/29/2016",2017,"","NYK","MEM",1411.263589,1458.878589,0.574821945,0.425178055,111,104,"NYK",0,4,0.36,404
"11/1/2016",2017,"","DET","NYK",1506.320145,1418.12969,0.747120112,0.252879888,102,89,"NYK",1,3,0.36,481
"11/2/2016",2017,"","NYK","HOU",1412.743612,1528.842034,0.476849074,0.523150926,99,118,"NYK",1,1,0.34,481
"11/4/2016",2017,"","CHI","NYK",1500.377907,1397.859245,0.7623834,0.2376166,104,117,"NYK",0,2,0.34,712
"11/6/2016",2017,"","NYK","UTA",1420.153957,1548.710247,0.458996487,0.541003513,109,114,"NYK",0,2,0.34,712
"11/9/2016",2017,"","NYK","BRK",1413.837985,1350.363638,0.71930847,0.28069153,110,96,"NYK",0,3,0.38,0
"11/11/2016",2017,"","BOS","NYK",1508.540457,1420.223255,0.747257935,0.252742065,115,87,"NYK",1,2,0.38,188
"11/12/2016",2017,"","TOR","NYK",1602.098367,1411.086521,0.842267732,0.157732268,118,107,"NYK",1,1,0.38,430
"11/14/2016",2017,"","NYK","DAL",1408.268815,1480.490547,0.539891178,0.460108822,93,77,"NYK",0,2,0.38,341
"11/16/2016",2017,"","NYK","DET",1420.92453,1518.526595,0.503450851,0.496549149,105,102,"NYK",1,2,0.37,0
"11/17/2016",2017,"","WAS","NYK",1473.329312,1426.465932,0.699604152,0.300395848,119,112,"NYK",1,1,0.37,206
"11/20/2016",2017,"","NYK","ATL",1421.943013,1596.261525,0.394648988,0.605351012,104,94,"NYK",0,3,0.37,206
"11/22/2016",2017,"","NYK","POR",1435.301308,1525.568493,0.514002984,0.485997016,107,103,"NYK",0,2,0.37,0
"11/25/2016",2017,"","NYK","CHO",1441.401062,1539.860379,0.502217207,0.497782793,113,111,"NYK",1,3,0.52,0
"11/26/2016",2017,"","CHO","NYK",1535.055863,1446.205578,0.747837054,0.252162946,107,102,"NYK",1,1,0.52,534
"11/28/2016",2017,"","NYK","OKC",1443.122274,1611.253695,0.403188774,0.596811226,103,112,"NYK",0,2,0.52,534
"11/30/2016",2017,"","MIN","NYK",1422.154279,1435.678838,0.621940457,0.378059543,104,106,"NYK",0,2,0.41,1017
"12/2/2016",2017,"","NYK","MIN",1442.135797,1415.697321,0.67433074,0.32566926,118,114,"NYK",0,2,0.41,1017
"12/4/2016",2017,"","NYK","SAC",1445.876706,1444.046531,0.64248855,0.35751145,106,98,"NYK",0,2,0.41,0
"12/6/2016",2017,"","MIA","NYK",1518.888836,1451.8796,0.723398508,0.276601492,103,114,"NYK",1,2,0.41,1096
"12/7/2016",2017,"","NYK","CLE",1470.26758,1658.657438,0.375471846,0.624528154,94,126,"NYK",1,1,0.65,1096
"12/9/2016",2017,"","SAC","NYK",1468.602328,1454.193434,0.658943701,0.341056299,100,103,"NYK",0,2,0.65,2503
"12/11/2016",2017,"","LAL","NYK",1392.932664,1462.303531,0.543965028,0.456034972,112,118,"NYK",0,2,0.65,362
"12/13/2016",2017,"","PHO","NYK",1350.299478,1470.927515,0.470348701,0.529651299,113,111,"NYK",0,2,0.65,357
"12/15/2016",2017,"","GSW","NYK",1732.333685,1465.723225,0.891907921,0.108092079,103,90,"NYK",0,2,0.65,647
"12/17/2016",2017,"","DEN","NYK",1435.973092,1463.675068,0.602569008,0.397430992,127,114,"NYK",0,2,0.65,940
"12/20/2016",2017,"","NYK","IND",1454.468302,1522.155287,0.546368551,0.453631449,118,111,"NYK",0,3,0.65,1630
"12/22/2016",2017,"","NYK","ORL",1461.908557,1430.363507,0.680752943,0.319247057,106,95,"NYK",0,2,0.65,0
"12/25/2016",2017,"","NYK","BOS",1468.269816,1571.775088,0.494955679,0.505044321,114,119,"NYK",0,3,0.65,0
"12/28/2016",2017,"","ATL","NYK",1462.889633,1461.322918,0.642140116,0.357859884,102,98,"NYK",0,3,0.63,749
"12/30/2016",2017,"","NOP","NYK",1415.800343,1457.136596,0.583630667,0.416369333,104,92,"NYK",1,2,0.63,425
"12/31/2016",2017,"","HOU","NYK",1649.79151,1447.881042,0.850424755,0.149575245,129,122,"NYK",1,1,0.63,318
"1/2/2017",2017,"","NYK","ORL",1445.853957,1420.387224,0.673101096,0.326898904,103,115,"NYK",0,2,0.63,1421
"1/4/2017",2017,"","NYK","MIL",1428.441513,1536.788954,0.487989378,0.512010622,104,105,"NYK",0,2,0.36,0
"1/6/2017",2017,"","MIL","NYK",1540.707605,1424.522862,0.776339285,0.223660715,111,116,"NYK",1,2,0.36,733
"1/7/2017",2017,"","IND","NYK",1517.927223,1437.734582,0.738323336,0.261676664,123,109,"NYK",1,1,0.36,244
"1/9/2017",2017,"","NYK","NOP",1431.851454,1413.114729,0.664520201,0.335479799,96,110,"NYK",0,2,0.36,645
"1/11/2017",2017,"","PHI","NYK",1311.381059,1412.96361,0.497722541,0.502277459,98,97,"NYK",1,2,0.19,83
"1/12/2017",2017,"","NYK","CHI",1408.898142,1474.512812,0.549323533,0.450676467,104,89,"NYK",1,1,0.19,83
"1/15/2017",2017,"","TOR","NYK",1626.653571,1420.708587,0.853354995,0.146645005,116,101,"NYK",1,3,0.19,341
"1/16/2017",2017,"","NYK","ATL",1417.53632,1533.740796,0.476696779,0.523303221,107,108,"NYK",1,1,0.19,341
"1/18/2017",2017,"","BOS","NYK",1603.353679,1413.732105,0.84120159,0.15879841,106,117,"NYK",1,2,0.18,188
"1/19/2017",2017,"","NYK","WAS",1437.844417,1527.259661,0.515227978,0.484772022,110,113,"NYK",1,1,0.18,188
"1/21/2017",2017,"","NYK","PHO",1432.034334,1374.322938,0.712562006,0.287437994,105,107,"NYK",0,2,0.18,0
"1/23/2017",2017,"","IND","NYK",1488.954579,1424.154084,0.720847205,0.279152795,103,109,"NYK",0,2,0.18,645
"1/25/2017",2017,"","DAL","NYK",1433.931648,1436.995307,0.635992068,0.364007932,103,95,"NYK",0,2,0.19,764
"1/27/2017",2017,"","NYK","CHO",1430.861124,1529.59819,0.501817501,0.498182499,110,107,"NYK",0,2,0.19,1373
"1/29/2017",2017,"","ATL","NYK",1502.202957,1436.425797,0.721977121,0.278022879,142,139,"NYK",0,2,0.19,749
"1/31/2017",2017,"","WAS","NYK",1590.084725,1433.681157,0.813964249,0.186035751,117,101,"NYK",1,2,0.19,543
"2/1/2017",2017,"","BRK","NYK",1283.957456,1429.340688,0.435057222,0.564942778,90,95,"NYK",1,1,0.17,205
"2/4/2017",2017,"","NYK","CLE",1435.249482,1618.782948,0.38204971,0.61795029,104,111,"NYK",0,3,0.17,6
"2/6/2017",2017,"","NYK","LAL",1429.223959,1356.8848,0.729495398,0.270504602,107,121,"NYK",0,2,0.17,0
"2/8/2017",2017,"","NYK","LAC",1407.457974,1553.690997,0.43385529,0.56614471,115,119,"NYK",0,2,0.05,0
"2/10/2017",2017,"","NYK","DEN",1402.165984,1485.048755,0.524613761,0.475386239,123,131,"NYK",0,2,0.05,0
"2/12/2017",2017,"","NYK","SAS",1392.50746,1693.192344,0.239534177,0.760465823,94,90,"NYK",0,2,0.05,0
"2/15/2017",2017,"","OKC","NYK",1548.652397,1403.966043,0.803533647,0.196466353,116,105,"NYK",0,3,0.06,1327
"2/23/2017",2017,"","CLE","NYK",1651.704586,1400.347621,0.883146829,0.116853171,119,104,"NYK",0,8,0.04,951
"2/25/2017",2017,"","NYK","PHI",1397.891504,1402.828203,0.633492308,0.366507692,110,109,"NYK",0,2,0.04,404
"2/27/2017",2017,"","NYK","TOR",1400.64489,1550.208535,0.429152129,0.570847871,91,92,"NYK",0,2,0.04,0
"3/1/2017",2017,"","ORL","NYK",1385.598996,1397.308011,0.624394682,0.375605318,90,101,"NYK",0,2,0.01,943
"3/3/2017",2017,"","PHI","NYK",1390.211675,1412.103966,0.61054986,0.38945014,105,102,"NYK",0,2,0.01,865
"3/5/2017",2017,"","NYK","GSW",1408.005529,1756.405598,0.193113371,0.806886629,105,112,"NYK",1,2,0.01,83
"3/6/2017",2017,"","ORL","NYK",1384.005481,1405.294942,0.611374675,0.388625325,105,113,"NYK",1,1,0.01,943
"3/8/2017",2017,"","MIL","NYK",1482.478092,1417.142698,0.721466385,0.278533615,104,93,"NYK",0,2,0.01,1067
"3/11/2017",2017,"","DET","NYK",1497.26487,1411.725192,0.74422633,0.25577367,112,92,"NYK",1,3,0.01,252
"3/12/2017",2017,"","BRK","NYK",1293.626015,1404.428909,0.484458394,0.515541606,120,112,"NYK",1,1,0.01,485
"3/14/2017",2017,"","NYK","IND",1394.985773,1501.266874,0.490961754,0.509038246,87,81,"NYK",0,2,0.01,6
"3/16/2017",2017,"","NYK","BRK",1402.89804,1294.671625,0.768284112,0.231715888,110,121,"NYK",0,2,0.01,0
"3/20/2017",2017,"","LAC","NYK",1577.652622,1382.596468,0.845336078,0.154663922,114,105,"NYK",0,4,0.01,2449
"3/22/2017",2017,"","UTA","NYK",1576.20658,1380.160517,0.846079635,0.153920365,108,101,"NYK",1,2,0.01,580
"3/23/2017",2017,"","POR","NYK",1530.554314,1378.066634,0.810526662,0.189473338,110,95,"NYK",1,1,0.01,635
"3/25/2017",2017,"","SAS","NYK",1703.290494,1373.822062,0.922171177,0.077828823,106,98,"NYK",0,2,0.01,1721
"3/27/2017",2017,"","NYK","DET",1372.770193,1434.779297,0.554456428,0.445543572,109,95,"NYK",0,2,0.01,1585
"3/29/2017",2017,"","NYK","MIA",1383.893022,1547.273685,0.409786409,0.590213591,88,105,"NYK",0,2,0,0
"3/31/2017",2017,"","MIA","NYK",1558.699039,1372.467668,0.838577279,0.161422721,94,98,"NYK",0,2,0,1096
"4/2/2017",2017,"","NYK","BOS",1386.224787,1596.265247,0.346730075,0.653269925,94,110,"NYK",0,2,0,1096
"4/4/2017",2017,"","NYK","CHI",1377.264512,1503.69486,0.462036875,0.537963125,100,91,"NYK",0,2,0,0
"4/6/2017",2017,"","NYK","WAS",1387.96362,1594.026283,0.351934711,0.648065289,103,106,"NYK",1,2,0,0
"4/7/2017",2017,"","MEM","NYK",1514.409605,1384.336331,0.789914185,0.210085815,101,88,"NYK",1,1,0,956
"4/9/2017",2017,"","NYK","TOR",1379.988344,1574.320122,0.367485946,0.632514054,97,110,"NYK",0,2,0,956
"4/12/2017",2017,"","NYK","PHI",1371.614806,1340.103309,0.680710966,0.319289034,114,113,"NYK",0,3,0,0
"10/19/2017",2018,"","OKC","NYK",1518.443539,1406.712634,0.771856012,0.228143988,105,84,"NYK",0,190,0.2,1327
"10/21/2017",2018,"","NYK","DET",1400.099774,1462.406464,0.554033208,0.445966792,107,111,"NYK",0,2,0.17,1327
"10/24/2017",2018,"","BOS","NYK",1525.780728,1392.874065,0.792608078,0.207391922,110,89,"NYK",0,3,0.17,188
"10/27/2017",2018,"","NYK","BRK",1386.948555,1422.690073,0.59143519,0.40856481,107,86,"NYK",0,3,0.1,188
"10/29/2017",2018,"","CLE","NYK",1595.01665,1400.119833,0.845216121,0.154783879,95,114,"NYK",1,2,0.1,404
"10/30/2017",2018,"","NYK","DEN",1435.092952,1538.265257,0.495434812,0.504565188,116,110,"NYK",1,1,0.1,404
"11/1/2017",2018,"","NYK","HOU",1442.916137,1562.553928,0.471769004,0.528230996,97,119,"NYK",0,2,0.1,0
"11/3/2017",2018,"","NYK","PHO",1426.650154,1393.157078,0.683185051,0.316814949,120,107,"NYK",0,2,0.2,0
"11/5/2017",2018,"","NYK","IND",1433.664762,1523.688233,0.514353434,0.485646566,108,101,"NYK",0,2,0.2,0
"11/7/2017",2018,"","NYK","CHO",1441.771322,1477.309515,0.591717983,0.408282017,118,113,"NYK",1,2,0.2,0
"11/8/2017",2018,"","ORL","NYK",1454.100226,1447.23598,0.649116978,0.350883022,112,99,"NYK",1,1,0.2,943
"11/11/2017",2018,"","NYK","SAC",1439.314603,1389.668625,0.702959649,0.297040351,118,91,"NYK",0,3,0.32,943
"11/13/2017",2018,"","NYK","CLE",1450.063725,1549.291939,0.501110689,0.498889311,101,104,"NYK",0,2,0.32,0
"11/15/2017",2018,"","NYK","UTA",1444.457228,1504.305969,0.557526443,0.442473557,106,101,"NYK",0,2,0.32,0
"11/17/2017",2018,"","TOR","NYK",1594.56771,1450.491118,0.802978931,0.197021069,107,84,"NYK",0,2,0.28,341
"11/20/2017",2018,"","NYK","LAC",1444.534535,1512.6464,0.54576229,0.45423771,107,85,"NYK",0,3,0.28,341
"11/22/2017",2018,"","NYK","TOR",1460.046393,1605.957504,0.434310506,0.565689494,108,100,"NYK",0,2,0.28,0
"11/24/2017",2018,"","ATL","NYK",1408.49801,1470.710204,0.554167606,0.445832394,116,104,"NYK",1,2,0.41,749
