,player,date,season,game,opponent,age,df2.playoff_prob,oppo_playoff_prob,days_rest,miles,home,b2b,rest
15565,Kemba Walker,2019-03-21,2019,71,MIN,28.867898699520875,14.0,0.1,2.0,0.0,1.0,0,0.0
15566,Kemba Walker,2019-03-23,2019,72,BOS,28.87337440109514,5.0,99.9,2.0,0.0,1.0,0,0.0
15567,Kemba Walker,2019-03-24,2019,73,TOR,28.876112251882272,5.0,100.0,1.0,588.0,0.0,1,0.0
15568,Kemba Walker,2019-03-26,2019,74,SAS,28.881587953456542,5.0,99.9,2.0,588.0,1.0,0,0.0
15569,Kemba Walker,2019-03-29,2019,75,LAL,28.88980150581793,17.0,0.0,3.0,2117.0,0.0,0,0.0
15570,Kemba Walker,2019-03-31,2019,76,GSW,28.8952772073922,17.0,100.0,2.0,344.0,0.0,0,0.0
15571,Kemba Walker,2019-04-01,2019,77,UTA,28.898015058179325,17.0,100.0,1.0,592.0,0.0,1,0.0
15572,Kemba Walker,2019-04-03,2019,78,NOP,28.903490759753595,17.0,0.0,2.0,1434.0,0.0,0,0.0
15573,Kemba Walker,2019-04-05,2019,79,TOR,28.908966461327854,4.0,100.0,2.0,649.0,1.0,0,0.0
15574,Kemba Walker,2019-04-07,2019,80,DET,28.914442162902127,4.0,99.9,2.0,506.0,0.0,0,0.0
15575,Kemba Walker,2019-04-09,2019,81,CLE,28.919917864476385,4.0,0.0,2.0,90.0,0.0,0,0.0
15576,Kemba Walker,2019-04-10,2019,82,ORL,28.92265571526352,4.0,95.0,1.0,436.0,1.0,1,0.0
15577,Kemba Walker,2019-11-22,2020,1,DEN,29.54140999315537,99.9,94.0,2.0,831.0,0.0,0,0.0
15578,Kemba Walker,2019-11-25,2020,2,SAC,29.549623545516766,99.9,19.0,3.0,1767.0,1.0,0,1.0
15579,Kemba Walker,2019-11-27,2020,3,BKN,29.555099247091032,99.9,53.0,2.0,0.0,1.0,0,0.0
15580,Kemba Walker,2019-11-29,2020,4,BKN,29.560574948665295,99.9,67.0,2.0,189.0,0.0,0,0.0
15581,Kemba Walker,2019-12-01,2020,5,NYK,29.566050650239557,99.9,0.1,2.0,6.0,0.0,0,0.0
15582,Kemba Walker,2019-12-04,2020,6,MIA,29.57426420260096,99.9,97.0,3.0,188.0,1.0,0,0.0
15583,Kemba Walker,2019-12-06,2020,7,DEN,29.579739904175224,99.9,99.9,2.0,0.0,1.0,0,0.0
15584,Kemba Walker,2019-12-09,2020,8,CLE,29.587953456536614,99.9,2.0,3.0,0.0,1.0,0,0.0
15585,Kemba Walker,2019-12-11,2020,9,IND,29.593429158110887,99.9,97.0,2.0,806.0,0.0,0,0.0
15586,Kemba Walker,2019-12-12,2020,10,PHI,29.59616700889801,99.9,99.9,1.0,806.0,1.0,1,0.0
15587,Kemba Walker,2019-12-18,2020,11,DAL,29.612594113620812,99.9,97.0,6.0,1551.0,0.0,0,0.0
15588,Kemba Walker,2019-12-20,2020,12,DET,29.61806981519507,99.9,17.0,2.0,1551.0,1.0,0,0.0
15589,Kemba Walker,2019-12-22,2020,13,CHA,29.623545516769337,99.9,1.0,2.0,0.0,1.0,0,0.0
15590,Kemba Walker,2019-12-25,2020,14,TOR,29.63175906913073,99.9,99.9,3.0,430.0,0.0,0,0.0
15591,Kemba Walker,2019-12-27,2020,15,CLE,29.637234770705,99.9,1.0,2.0,430.0,1.0,0,0.0
15592,Kemba Walker,2019-12-28,2020,16,TOR,29.639972621492127,99.9,99.9,1.0,0.0,1.0,1,0.0
15593,Kemba Walker,2019-12-31,2020,17,CHA,29.64818617385352,99.9,0.1,3.0,721.0,0.0,0,0.0
15594,Kemba Walker,2020-01-03,2020,18,ATL,29.656399726214925,99.9,0.1,3.0,721.0,1.0,0,1.0
15595,Kemba Walker,2020-01-04,2020,19,CHI,29.65913757700205,99.9,12.0,1.0,850.0,0.0,1,1.0
15596,Kemba Walker,2020-01-06,2020,20,WAS,29.664613278576322,99.9,10.0,2.0,594.0,0.0,0,1.0
15597,Kemba Walker,2020-01-08,2020,21,SAS,29.67008898015058,99.9,2.0,2.0,394.0,1.0,0,0.0
15598,Kemba Walker,2020-01-09,2020,22,PHI,29.67282683093772,99.9,99.9,1.0,271.0,0.0,1,0.0
15599,Kemba Walker,2020-01-11,2020,23,NOP,29.678302532511978,99.9,42.0,2.0,271.0,1.0,0,0.0
15600,Kemba Walker,2020-01-13,2020,24,CHI,29.683778234086247,99.9,15.0,2.0,0.0,1.0,0,0.0
15601,Kemba Walker,2020-01-15,2020,25,DET,29.689253935660506,99.9,17.0,2.0,0.0,1.0,0,0.0
15602,Kemba Walker,2020-01-16,2020,26,MIL,29.69199178644764,99.9,99.9,1.0,856.0,0.0,1,0.0
15603,Kemba Walker,2020-01-18,2020,27,PHX,29.697467488021907,99.9,3.0,2.0,856.0,1.0,0,1.0
15604,Kemba Walker,2020-01-20,2020,28,LAL,29.702943189596173,99.9,99.9,2.0,0.0,1.0,0,0.0
15605,Kemba Walker,2020-01-22,2020,29,MEM,29.70841889117043,99.9,13.0,2.0,0.0,1.0,0,0.0
15606,Kemba Walker,2020-01-24,2020,30,ORL,29.713894592744694,99.9,93.0,2.0,1117.0,0.0,0,0.0
15607,Kemba Walker,2020-01-26,2020,31,NOP,29.719370294318963,99.9,54.0,2.0,534.0,0.0,0,0.0
15608,Kemba Walker,2020-01-28,2020,32,MIA,29.724845995893226,99.9,99.9,2.0,670.0,0.0,0,0.0
15609,Kemba Walker,2020-01-30,2020,33,GSW,29.730321697467488,99.9,0.1,2.0,1260.0,1.0,0,0.0
15610,Kemba Walker,2020-02-01,2020,34,PHI,29.735797399041747,99.9,99.9,2.0,0.0,1.0,0,1.0
15611,Kemba Walker,2020-02-03,2020,35,ATL,29.741273100616016,99.9,0.1,2.0,937.0,0.0,0,1.0
15612,Kemba Walker,2020-02-05,2020,36,ORL,29.74674880219028,99.9,93.0,2.0,937.0,1.0,0,1.0
15613,Kemba Walker,2020-02-07,2020,37,ATL,29.75222450376455,99.9,4.0,2.0,0.0,1.0,0,0.0
15614,Kemba Walker,2020-02-09,2020,38,OKC,29.757700205338807,99.9,99.9,2.0,1494.0,0.0,0,0.0
15615,Kemba Walker,2020-02-11,2020,39,HOU,29.763175906913077,99.9,99.9,2.0,414.0,0.0,0,0.0
15616,Kemba Walker,2020-02-13,2020,40,LAC,29.76865160848734,99.9,99.9,2.0,1606.0,1.0,0,0.0
15617,Kemba Walker,2020-02-21,2020,41,MIN,29.790554414784392,99.9,0.1,8.0,1122.0,0.0,0,1.0
15618,Kemba Walker,2020-02-23,2020,42,LAL,29.796030116358658,99.9,99.9,2.0,1523.0,0.0,0,1.0
15619,Kemba Walker,2020-02-25,2020,43,POR,29.801505817932924,99.9,26.0,2.0,827.0,0.0,0,1.0
15620,Kemba Walker,2020-02-26,2020,44,UTA,29.80424366872005,99.9,99.9,1.0,635.0,0.0,1,1.0
15621,Kemba Walker,2020-02-29,2020,45,HOU,29.81245722108145,99.9,99.9,3.0,2096.0,1.0,0,1.0
15622,Kemba Walker,2020-03-03,2020,46,BKN,29.82067077344285,99.9,87.0,3.0,0.0,1.0,0,0.0
15623,Kemba Walker,2020-03-04,2020,47,CLE,29.82340862422998,99.9,0.1,1.0,550.0,0.0,1,1.0
15624,Kemba Walker,2020-03-06,2020,48,UTA,29.828884325804246,99.9,99.9,2.0,550.0,1.0,0,0.0
15625,Kemba Walker,2020-03-08,2020,49,OKC,29.834360027378512,99.9,99.9,2.0,0.0,1.0,0,0.0
15626,Kemba Walker,2020-03-10,2020,50,IND,29.83983572895277,99.9,99.9,2.0,806.0,0.0,0,0.0
15627,Kemba Walker,2019-10-25,2020,51,TOR,29.464750171115675,89.0,93.0,2.0,271.0,1.0,0,0.0
15628,Kemba Walker,2019-10-26,2020,52,NYK,29.46748802190281,89.0,0.1,1.0,188.0,0.0,1,0.0
15629,Kemba Walker,2019-10-30,2020,53,MIL,29.478439425051327,89.0,99.9,4.0,188.0,1.0,0,0.0
15630,Kemba Walker,2019-11-01,2020,54,NYK,29.4839151266256,93.0,0.1,2.0,0.0,1.0,0,0.0
15631,Kemba Walker,2019-11-05,2020,55,CLE,29.49486652977413,93.0,4.0,4.0,550.0,0.0,0,0.0
15632,Kemba Walker,2019-11-07,2020,56,CHA,29.50034223134839,94.0,7.0,2.0,436.0,0.0,0,0.0
15633,Kemba Walker,2019-11-09,2020,57,SAS,29.505817932922653,94.0,8.0,2.0,1105.0,0.0,0,0.0
15634,Kemba Walker,2019-11-11,2020,58,DAL,29.511293634496923,94.0,68.0,2.0,1767.0,1.0,0,0.0
15635,Kemba Walker,2019-11-13,2020,59,WAS,29.51676933607118,94.0,18.0,2.0,0.0,1.0,0,0.0
15636,Kemba Walker,2019-11-15,2020,60,GSW,29.52224503764545,99.9,3.0,2.0,2688.0,0.0,0,0.0
15637,Kemba Walker,2019-11-17,2020,61,SAC,29.527720739219713,99.9,12.0,2.0,68.0,0.0,0,0.0
15638,Kemba Walker,2019-11-18,2020,62,PHX,29.53045859000684,99.9,70.0,1.0,635.0,0.0,1,0.0
15639,Kemba Walker,2019-11-20,2020,63,LAC,29.53593429158111,99.9,99.9,2.0,357.0,0.0,0,0.0
15640,Joel Embiid,2015-10-28,2016,1,BOS,21.61806981519507,3.0,90.0,10.0,271.0,0.0,0,1.0
15641,Joel Embiid,2015-10-30,2016,2,UTA,21.623545516769337,3.0,65.0,2.0,271.0,1.0,0,1.0
15642,Joel Embiid,2015-11-02,2016,3,CLE,21.631759069130734,2.0,99.9,3.0,0.0,1.0,0,1.0
15643,Joel Embiid,2015-11-04,2016,4,MIL,21.637234770705,2.0,12.0,2.0,693.0,0.0,0,1.0
15644,Joel Embiid,2015-11-06,2016,5,CLE,21.642710472279266,2.0,99.9,2.0,335.0,0.0,0,1.0
15645,Joel Embiid,2015-11-07,2016,6,ORL,21.645448323066397,2.0,34.0,1.0,358.0,1.0,1,1.0
15646,Joel Embiid,2015-11-09,2016,7,CHI,21.650924024640656,0.1,78.0,2.0,0.0,1.0,0,1.0
15647,Joel Embiid,2015-11-11,2016,8,TOR,21.656399726214925,0.1,88.0,2.0,0.0,1.0,0,1.0
15648,Joel Embiid,2015-11-13,2016,9,OKC,21.661875427789184,0.1,98.0,2.0,1258.0,0.0,0,1.0
15649,Joel Embiid,2015-11-14,2016,10,SAS,21.664613278576322,0.1,99.0,1.0,422.0,0.0,1,1.0
15650,Joel Embiid,2015-11-16,2016,11,DAL,21.67008898015058,0.1,54.0,2.0,1507.0,1.0,0,1.0
15651,Joel Embiid,2015-11-18,2016,12,IND,21.67556468172485,0.1,59.0,2.0,0.0,1.0,0,1.0
15652,Joel Embiid,2015-11-20,2016,13,CHA,21.68104038329911,0.1,66.0,2.0,451.0,0.0,0,1.0
15653,Joel Embiid,2015-11-21,2016,14,MIA,21.683778234086247,0.1,67.0,1.0,656.0,0.0,1,1.0
15654,Joel Embiid,2015-11-23,2016,15,MIN,21.689253935660506,0.1,7.0,2.0,1516.0,0.0,0,1.0
15655,Joel Embiid,2015-11-25,2016,16,BOS,21.694729637234765,0.1,86.0,2.0,1122.0,0.0,0,1.0
15656,Joel Embiid,2015-11-27,2016,17,HOU,21.700205338809038,0.1,35.0,2.0,1606.0,0.0,0,1.0
15657,Joel Embiid,2015-11-29,2016,18,MEM,21.7056810403833,0.1,85.0,2.0,485.0,0.0,0,1.0
15658,Joel Embiid,2015-12-01,2016,19,LAL,21.711156741957563,0.1,0.1,2.0,880.0,1.0,0,1.0
15659,Joel Embiid,2015-12-02,2016,20,NYK,21.713894592744694,0.1,9.0,1.0,83.0,0.0,1,1.0
15660,Joel Embiid,2015-12-05,2016,21,DEN,21.72210814510609,0.1,7.0,3.0,83.0,1.0,0,1.0
15661,Joel Embiid,2015-12-07,2016,22,SAS,21.72758384668036,0.1,99.9,2.0,0.0,1.0,0,1.0
15662,Joel Embiid,2015-12-10,2016,23,BKN,21.735797399041747,0.1,0.1,3.0,82.0,0.0,0,1.0
15663,Joel Embiid,2015-12-11,2016,24,DET,21.738535249828885,0.1,54.0,1.0,82.0,1.0,1,1.0
15664,Joel Embiid,2015-12-13,2016,25,TOR,21.74401095140315,0.1,90.0,2.0,336.0,0.0,0,1.0
15665,Joel Embiid,2015-12-14,2016,26,CHI,21.74674880219028,0.1,82.0,1.0,436.0,0.0,1,1.0
15666,Joel Embiid,2015-12-16,2016,27,ATL,21.75222450376455,0.1,77.0,2.0,589.0,0.0,0,1.0
15667,Joel Embiid,2015-12-18,2016,28,NYK,21.757700205338807,0.1,4.0,2.0,666.0,1.0,0,1.0
15668,Joel Embiid,2015-12-20,2016,29,CLE,21.763175906913077,0.1,99.9,2.0,358.0,0.0,0,1.0
15669,Joel Embiid,2015-12-22,2016,30,MEM,21.76865160848734,0.1,80.0,2.0,358.0,1.0,0,1.0
15670,Joel Embiid,2015-12-23,2016,31,MIL,21.77138945927447,0.1,4.0,1.0,693.0,0.0,1,1.0
15671,Joel Embiid,2015-12-26,2016,32,PHX,21.779603011635867,0.1,26.0,3.0,1464.0,0.0,0,1.0
15672,Joel Embiid,2015-12-28,2016,33,UTA,21.78507871321013,0.1,62.0,2.0,506.0,0.0,0,1.0
15673,Joel Embiid,2015-12-30,2016,34,SAC,21.790554414784392,0.1,24.0,2.0,533.0,0.0,0,1.0
15674,Joel Embiid,2016-01-01,2016,35,LAL,21.796030116358658,0.1,0.1,2.0,362.0,0.0,0,1.0
15675,Joel Embiid,2016-01-02,2016,36,LAC,21.798767967145793,0.1,97.0,1.0,0.0,0.0,1,1.0
15676,Joel Embiid,2016-01-04,2016,37,MIN,21.80424366872005,0.1,2.0,2.0,2391.0,1.0,0,1.0
15677,Joel Embiid,2016-01-07,2016,38,ATL,21.81245722108145,0.1,87.0,3.0,0.0,1.0,0,1.0
15678,Joel Embiid,2016-01-09,2016,39,TOR,21.817932922655714,0.1,94.0,2.0,0.0,1.0,0,1.0
15679,Joel Embiid,2016-01-10,2016,40,CLE,21.82067077344285,0.1,99.9,1.0,0.0,1.0,1,1.0
15680,Joel Embiid,2016-01-14,2016,41,CHI,21.831622176591377,0.1,88.0,4.0,0.0,1.0,0,1.0
15681,Joel Embiid,2016-01-16,2016,42,POR,21.83709787816564,0.1,35.0,2.0,0.0,1.0,0,1.0
15682,Joel Embiid,2016-01-18,2016,43,NYK,21.842573579739906,0.1,23.0,2.0,83.0,0.0,0,1.0
15683,Joel Embiid,2016-01-20,2016,44,ORL,21.848049281314168,0.1,34.0,2.0,943.0,0.0,0,1.0
15684,Joel Embiid,2016-01-24,2016,45,BOS,21.859000684462696,0.1,83.0,4.0,865.0,1.0,0,1.0
15685,Joel Embiid,2016-01-26,2016,46,PHX,21.86447638603696,0.1,0.1,2.0,0.0,1.0,0,1.0
15686,Joel Embiid,2016-01-27,2016,47,DET,21.867214236824093,0.1,72.0,1.0,442.0,0.0,1,1.0
15687,Joel Embiid,2016-01-30,2016,48,GSW,21.87542778918549,0.1,99.9,3.0,442.0,1.0,0,1.0
15688,Joel Embiid,2016-02-03,2016,49,ATL,21.88637919233402,0.1,84.0,4.0,0.0,1.0,0,1.0
15689,Joel Embiid,2016-02-05,2016,50,WAS,21.89185489390828,0.1,26.0,2.0,123.0,0.0,0,1.0
15690,Joel Embiid,2016-02-06,2016,51,BKN,21.894592744695416,0.1,0.1,1.0,123.0,1.0,1,1.0
15691,Joel Embiid,2016-02-08,2016,52,LAC,21.900068446269678,0.1,99.9,2.0,0.0,1.0,0,1.0
15692,Joel Embiid,2016-02-10,2016,53,SAC,21.905544147843948,0.1,9.0,2.0,0.0,1.0,0,1.0
15693,Joel Embiid,2016-02-19,2016,54,NOP,21.930184804928132,0.1,5.0,9.0,1090.0,0.0,0,1.0
15694,Joel Embiid,2016-02-21,2016,55,DAL,21.935660506502394,0.1,82.0,2.0,443.0,0.0,0,1.0
15695,Joel Embiid,2016-02-23,2016,56,ORL,21.941136208076657,0.1,7.0,2.0,1299.0,1.0,0,1.0
15696,Joel Embiid,2016-02-24,2016,57,DET,21.943874058863788,0.1,25.0,1.0,442.0,0.0,1,1.0
15697,Joel Embiid,2016-02-26,2016,58,WAS,21.949349760438057,0.1,27.0,2.0,442.0,1.0,0,1.0
15698,Joel Embiid,2016-02-28,2016,59,ORL,21.95482546201232,0.1,7.0,2.0,865.0,0.0,0,1.0
15699,Joel Embiid,2016-02-29,2016,60,WAS,21.95756331279945,0.1,42.0,1.0,759.0,0.0,1,1.0
15700,Joel Embiid,2016-03-02,2016,61,CHA,21.963039014373717,0.1,90.0,2.0,123.0,1.0,0,1.0
15701,Joel Embiid,2016-03-04,2016,62,MIA,21.968514715947986,0.1,97.0,2.0,0.0,1.0,0,1.0
15702,Joel Embiid,2016-03-06,2016,63,MIA,21.973990417522245,0.1,97.0,2.0,1024.0,0.0,0,1.0
15703,Joel Embiid,2016-03-09,2016,64,HOU,21.982203969883642,0.0,78.0,3.0,1024.0,1.0,0,1.0
15704,Joel Embiid,2016-03-11,2016,65,BKN,21.987679671457904,0.0,0.1,2.0,0.0,1.0,0,1.0
15705,Joel Embiid,2016-03-12,2016,66,DET,21.99041752224504,0.0,60.0,1.0,0.0,1.0,1,1.0
15706,Joel Embiid,2016-03-15,2016,67,BKN,21.998631074606433,0.0,0.1,3.0,82.0,0.0,0,1.0
15707,Joel Embiid,2016-03-17,2016,68,WAS,22.004106776180702,0.0,9.0,2.0,82.0,1.0,0,1.0
15708,Joel Embiid,2016-03-18,2016,69,OKC,22.006844626967826,0.0,99.9,1.0,0.0,1.0,1,1.0
15709,Joel Embiid,2016-03-20,2016,70,BOS,22.012320328542096,0.0,99.9,2.0,0.0,1.0,0,1.0
15710,Joel Embiid,2016-03-21,2016,71,IND,22.015058179329227,0.0,92.0,1.0,583.0,0.0,1,1.0
15711,Joel Embiid,2016-03-23,2016,72,DEN,22.020533880903486,0.0,0.1,2.0,1000.0,0.0,0,1.0
15712,Joel Embiid,2016-03-26,2016,73,POR,22.028747433264886,0.0,98.0,3.0,982.0,0.0,0,1.0
15713,Joel Embiid,2016-03-27,2016,74,GSW,22.031485284052014,0.0,100.0,1.0,534.0,0.0,1,1.0
15714,Joel Embiid,2016-03-29,2016,75,CHA,22.036960985626287,0.0,99.9,2.0,2511.0,1.0,0,1.0
15715,Joel Embiid,2016-04-01,2016,76,CHA,22.04517453798768,0.0,99.9,3.0,451.0,0.0,0,1.0
15716,Joel Embiid,2016-04-02,2016,77,IND,22.047912388774808,0.0,98.0,1.0,451.0,1.0,1,1.0
15717,Joel Embiid,2016-04-05,2016,78,NOP,22.056125941136212,0.0,0.0,3.0,0.0,1.0,0,1.0
15718,Joel Embiid,2016-04-08,2016,79,NYK,22.06433949349761,0.0,0.0,3.0,0.0,1.0,0,1.0
15719,Joel Embiid,2016-04-10,2016,80,MIL,22.069815195071868,0.0,0.0,2.0,0.0,1.0,0,1.0
15720,Joel Embiid,2016-04-12,2016,81,TOR,22.075290896646134,0.0,100.0,2.0,336.0,0.0,0,1.0
15721,Joel Embiid,2016-04-13,2016,82,CHI,22.078028747433265,0.0,0.0,1.0,436.0,0.0,1,1.0
15722,Joel Embiid,2016-10-26,2017,1,OKC,22.614647501711158,15.0,83.0,10.0,0.0,1.0,0,0.0
15723,Joel Embiid,2016-10-29,2017,2,ATL,22.622861054072555,15.0,49.0,3.0,0.0,1.0,0,0.0
15724,Joel Embiid,2016-11-01,2017,3,ORL,22.63107460643395,15.0,49.0,3.0,0.0,1.0,0,0.0
15725,Joel Embiid,2016-11-02,2017,4,CHA,22.633812457221083,5.0,83.0,1.0,451.0,0.0,1,1.0
15726,Joel Embiid,2016-11-05,2017,5,CLE,22.64202600958248,5.0,99.9,3.0,451.0,1.0,0,0.0
15727,Joel Embiid,2016-11-07,2017,6,UTA,22.647501711156746,5.0,91.0,2.0,0.0,1.0,0,0.0
15728,Joel Embiid,2016-11-09,2017,7,IND,22.652977412731005,3.0,39.0,2.0,583.0,0.0,0,1.0
15729,Joel Embiid,2016-11-11,2017,8,IND,22.658453114305267,3.0,39.0,2.0,583.0,1.0,0,0.0
15730,Joel Embiid,2016-11-12,2017,9,ATL,22.6611909650924,3.0,75.0,1.0,666.0,0.0,1,1.0
15731,Joel Embiid,2016-11-14,2017,10,HOU,22.66666666666667,3.0,73.0,2.0,702.0,0.0,0,0.0
15732,Joel Embiid,2016-11-16,2017,11,WAS,22.67214236824093,2.0,34.0,2.0,1341.0,1.0,0,1.0
15733,Joel Embiid,2016-11-17,2017,12,MIN,22.674880219028058,2.0,50.0,1.0,984.0,0.0,1,0.0
15734,Joel Embiid,2016-11-19,2017,13,PHX,22.680355920602327,2.0,4.0,2.0,984.0,1.0,0,0.0
15735,Joel Embiid,2016-11-21,2017,14,MIA,22.68583162217659,2.0,16.0,2.0,0.0,1.0,0,0.0
15736,Joel Embiid,2016-11-23,2017,15,MEM,22.691307323750852,5.0,66.0,2.0,0.0,1.0,0,0.0
15737,Joel Embiid,2016-11-25,2017,16,CHI,22.69678302532512,5.0,96.0,2.0,0.0,1.0,0,1.0
15738,Joel Embiid,2016-11-27,2017,17,CLE,22.702258726899384,5.0,99.9,2.0,0.0,1.0,0,0.0
15739,Joel Embiid,2016-11-28,2017,18,TOR,22.704996577686515,5.0,98.0,1.0,336.0,0.0,1,1.0
15740,Joel Embiid,2016-12-02,2017,19,ORL,22.715947980835047,1.0,18.0,4.0,336.0,1.0,0,0.0
15741,Joel Embiid,2016-12-03,2017,20,BOS,22.718685831622174,1.0,93.0,1.0,0.0,1.0,1,1.0
15742,Joel Embiid,2016-12-05,2017,21,DEN,22.72416153319644,1.0,47.0,2.0,0.0,1.0,0,0.0
15743,Joel Embiid,2016-12-06,2017,22,MEM,22.726899383983568,1.0,54.0,1.0,880.0,0.0,1,1.0
15744,Joel Embiid,2016-12-08,2017,23,NOP,22.732375085557837,0.1,6.0,2.0,360.0,0.0,0,0.0
15745,Joel Embiid,2016-12-11,2017,24,DET,22.740588637919235,0.1,89.0,3.0,941.0,0.0,0,1.0
15746,Joel Embiid,2016-12-14,2017,25,TOR,22.748802190280628,1.0,99.9,3.0,442.0,1.0,0,0.0
15747,Joel Embiid,2016-12-16,2017,26,LAL,22.75427789185489,1.0,6.0,2.0,0.0,1.0,0,0.0
15748,Joel Embiid,2016-12-18,2017,27,BKN,22.75975359342916,1.0,0.1,2.0,0.0,1.0,0,0.0
15749,Joel Embiid,2016-12-20,2017,28,NOP,22.765229295003422,1.0,4.0,2.0,0.0,1.0,0,0.0
15750,Joel Embiid,2016-12-23,2017,29,PHX,22.773442847364823,0.1,0.1,3.0,2080.0,0.0,0,0.0
15751,Joel Embiid,2016-12-26,2017,30,SAC,22.781656399726213,0.1,23.0,3.0,635.0,0.0,0,0.0
15752,Joel Embiid,2016-12-29,2017,31,UTA,22.789869952087606,0.1,98.0,3.0,533.0,0.0,0,1.0
15753,Joel Embiid,2016-12-30,2017,32,DEN,22.792607802874745,0.1,32.0,1.0,371.0,0.0,1,0.0
15754,Joel Embiid,2017-01-03,2017,33,MIN,22.803559206023273,0.1,10.0,4.0,1577.0,1.0,0,0.0
15755,Joel Embiid,2017-01-06,2017,34,BOS,22.81177275838467,0.1,99.9,3.0,271.0,0.0,0,0.0
15756,Joel Embiid,2017-01-08,2017,35,BKN,22.81724845995893,0.1,0.1,2.0,189.0,0.0,0,0.0
15757,Joel Embiid,2017-01-11,2017,36,NYK,22.825462012320326,0.1,19.0,3.0,82.0,1.0,0,0.0
15758,Joel Embiid,2017-01-13,2017,37,CHA,22.830937713894592,0.1,80.0,2.0,0.0,1.0,0,0.0
15759,Joel Embiid,2017-01-14,2017,38,WAS,22.833675564681727,0.1,64.0,1.0,123.0,0.0,1,1.0
15760,Joel Embiid,2017-01-16,2017,39,MIL,22.83915126625599,0.1,80.0,2.0,635.0,0.0,0,0.0
15761,Joel Embiid,2017-01-18,2017,40,TOR,22.844626967830248,1.0,99.9,2.0,693.0,1.0,0,0.0
15762,Joel Embiid,2017-01-20,2017,41,POR,22.85010266940452,1.0,46.0,2.0,0.0,1.0,0,0.0
15763,Joel Embiid,2017-01-21,2017,42,ATL,22.852840520191652,1.0,94.0,1.0,666.0,0.0,1,1.0
15764,Joel Embiid,2017-01-24,2017,43,LAC,22.861054072553053,1.0,99.9,3.0,666.0,1.0,0,1.0
15765,Joel Embiid,2017-01-25,2017,44,MIL,22.863791923340177,2.0,58.0,1.0,693.0,0.0,1,1.0
15766,Joel Embiid,2017-01-27,2017,45,HOU,22.869267624914446,2.0,99.9,2.0,693.0,1.0,0,0.0
15767,Joel Embiid,2017-01-29,2017,46,CHI,22.874743326488705,2.0,62.0,2.0,664.0,0.0,0,1.0
15768,Joel Embiid,2017-01-30,2017,47,SAC,22.87748117727584,2.0,6.0,1.0,664.0,1.0,1,1.0
15769,Joel Embiid,2017-02-01,2017,48,DAL,22.882956878850106,4.0,6.0,2.0,1299.0,0.0,0,1.0
15770,Joel Embiid,2017-02-02,2017,49,SAS,22.885694729637237,4.0,99.9,1.0,253.0,0.0,1,1.0
15771,Joel Embiid,2017-02-04,2017,50,MIA,22.8911704312115,4.0,12.0,2.0,1149.0,0.0,0,1.0
15772,Joel Embiid,2017-02-06,2017,51,DET,22.896646132785765,4.0,39.0,2.0,1158.0,0.0,0,1.0
15773,Joel Embiid,2017-02-08,2017,52,SAS,22.90212183436003,0.1,99.9,2.0,442.0,1.0,0,1.0
15774,Joel Embiid,2017-02-09,2017,53,ORL,22.904859685147162,0.1,0.1,1.0,865.0,0.0,1,1.0
15775,Joel Embiid,2017-02-11,2017,54,MIA,22.910335386721425,0.1,21.0,2.0,865.0,1.0,0,1.0
15776,Joel Embiid,2017-02-13,2017,55,CHA,22.915811088295694,0.1,53.0,2.0,451.0,0.0,0,1.0
15777,Joel Embiid,2017-02-15,2017,56,BOS,22.921286789869953,2.0,99.9,2.0,721.0,0.0,0,1.0
15778,Joel Embiid,2017-02-24,2017,57,WAS,22.94592744695414,1.0,99.9,9.0,271.0,1.0,0,1.0
15779,Joel Embiid,2017-02-25,2017,58,NYK,22.94866529774127,1.0,4.0,1.0,83.0,0.0,1,1.0
15780,Joel Embiid,2017-02-27,2017,59,GSW,22.954140999315534,1.0,99.9,2.0,83.0,1.0,0,1.0
15781,Joel Embiid,2017-03-01,2017,60,MIA,22.959616700889804,0.1,49.0,2.0,1024.0,0.0,0,1.0
15782,Joel Embiid,2017-03-03,2017,61,NYK,22.965092402464066,0.1,0.1,2.0,1024.0,1.0,0,1.0
15783,Joel Embiid,2017-03-04,2017,62,DET,22.9678302532512,0.1,58.0,1.0,0.0,1.0,1,1.0
15784,Joel Embiid,2017-03-06,2017,63,MIL,22.973305954825463,0.1,20.0,2.0,0.0,1.0,0,1.0
15785,Joel Embiid,2017-03-09,2017,64,POR,22.981519507186857,0.1,34.0,3.0,2408.0,0.0,0,1.0
15786,Joel Embiid,2017-03-11,2017,65,LAC,22.98699520876112,0.1,99.9,2.0,827.0,0.0,0,1.0
15787,Joel Embiid,2017-03-12,2017,66,LAL,22.98973305954825,0.1,0.1,1.0,0.0,0.0,1,1.0
15788,Joel Embiid,2017-03-14,2017,67,GSW,22.995208761122516,0.1,100.0,2.0,344.0,0.0,0,1.0
15789,Joel Embiid,2017-03-17,2017,68,DAL,23.00342231348392,0.1,4.0,3.0,2511.0,1.0,0,1.0
15790,Joel Embiid,2017-03-19,2017,69,BOS,23.00889801505818,0.1,99.9,2.0,0.0,1.0,0,1.0
15791,Joel Embiid,2017-03-20,2017,70,ORL,23.011635865845307,0.1,0.1,1.0,865.0,0.0,1,1.0
15792,Joel Embiid,2017-03-22,2017,71,OKC,23.017111567419573,0.1,99.9,2.0,1059.0,0.0,0,1.0
